gene_id,class,toxin_family,CLP2057,CLP2065,CLP2068,CLP2071,CLP2105,CLP2109,CLP2137,KW1744,Average
Ccera-CLP2137ngen_ATPBindingD3_ngenContig2739_-_CDS,Nontoxin,Nontoxin,9.78,21.92,16.25,20.16,13.22,11.71,29.66,21.58,18.035
Ccera-KW1109ngen_C8orf42_ngenContig6284_-_CDS,Nontoxin,Nontoxin,10.6,22.91,21.81,16.08,13.33,15.56,23.94,20.04,18.03375
Ccera-CLP2137ngen_Dynamin2_ngenContig3209_-_CDS,Nontoxin,Nontoxin,9.94,21.2,23.99,13.55,15.19,16.86,26.7,16.71,18.0175
Ccera-CLP2071ngen_C20orf24_ngenContig3437_-_CDS,Nontoxin,Nontoxin,10.27,15.74,15.71,21.23,11.06,19.12,33.13,17.71,17.99625
Ccera-KW1109ngen_TMP-Channel7_ngenContig5490_-_CDS,Nontoxin,Nontoxin,17.93,28.22,27.22,10.8,13.99,7.03,20.69,18.06,17.9925
Ccera-CLP2057ext_C6orf35_ngenContig1747_-_CDS,Nontoxin,Nontoxin,20,7.83,17.2,33.46,15.49,9.07,25.46,15.36,17.98375
Ccera-CLP2065ngen_GPatch-Ankyrin1_ngenContig6786_-_CDS,Nontoxin,Nontoxin,10.39,34.48,10.72,24.09,7.49,14.89,19.16,22.52,17.9675
Ccera-CLP2065ngen_FAM54B_ngenContig529_-_CDS,Nontoxin,Nontoxin,10.29,27.42,13.04,19.47,13.37,20.6,26.64,12.74,17.94625
Ccera-CLP2109ngen_UbiqLig-RNF115_ngenContig1931_-_CDS,Nontoxin,Nontoxin,11.23,26.46,7.55,16.7,15.78,29.03,21.91,14.73,17.92375
Ccera-CLP2071ngen_Band5_ngenContig6473_-_CDS,Nontoxin,Nontoxin,11.23,22.14,11.02,29.22,12.97,18.55,19.85,18.4,17.9225
Ccera-CLP2065ngen_GTPBind10_ngenContig3142_-_CDS,Nontoxin,Nontoxin,10.3,27.16,32.04,10.47,9.24,12.97,20.6,20.35,17.89125
Ccera-CLP2105ngen_Phenylalanyl-tRNASyn-a_ngenContig1263_-_CDS,Nontoxin,Nontoxin,10.03,22.14,12.06,11.12,14.41,18.99,27.28,26.98,17.87625
Ccera-CLP2065ngen_UbiqLig-MYLIP_ngenContig4856_-_CDS,Nontoxin,Nontoxin,4.48,22.94,19.04,17.82,20.34,21.26,8.72,28.35,17.86875
Ccera-CLP2071ngen_CyclinDepKin-5_ngenContig5392_-_CDS,Nontoxin,Nontoxin,16.72,22.13,5.45,22.1,18.18,21.69,13.14,23.15,17.82
Ccera-CLP2068ngen_MAK16_ngenContig70_-_CDS,Nontoxin,Nontoxin,17.6,21.46,26.52,17.34,11.74,17.6,16.2,13.2,17.7075
Ccera-CLP2068ngen_ERLumen1_ngenContig669_-_CDS,Nontoxin,Nontoxin,15.52,20.01,20.16,15.54,14.66,12.13,22.21,21.38,17.70125
Ccera-CLP2057ext_CysProt-ATG4A_ngenContig708_-_CDS,Nontoxin,Nontoxin,19.03,22.46,13.89,18.57,23.12,16.73,13.03,14.32,17.64375
Ccera-CLP2065ngen_SerThrPP4_ngenContig1937_-_CDS,Nontoxin,Nontoxin,13.03,19.99,14.23,19.52,14.77,24.17,20.6,14.84,17.64375
Ccera-CLP2071ngen_TIF-TFIID-7_ngenContig4788_-_CDS,Nontoxin,Nontoxin,8.38,21.3,21.47,17.62,15.21,18.16,19.97,18.94,17.63125
Ccera-CLP2109ngen_ApopInhib5_ngenContig2505_-_CDS,Nontoxin,Nontoxin,10.63,23.37,15.59,12.97,14.98,22.51,25.81,15.07,17.61625
Ccera-CLP2065ngen_CNPPD1_ngenContig6013_-_CDS,Nontoxin,Nontoxin,9.86,36.67,13.07,13.81,10.38,12.79,27.06,17.21,17.60625
Ccera-CLP2137ngen_C6orf106_ngenContig3128_-_CDS,Nontoxin,Nontoxin,13.91,23.37,14.59,15.92,9.87,13.71,28.91,20.5,17.5975
Ccera-CLP2071ngen_C3HC4ZF_ngenContig1691_-_CDS,Nontoxin,Nontoxin,12.05,17.65,17.76,18.28,8.45,15.32,17.05,34.21,17.59625
Ccera-KW1109ngen_PRPPSyn2_ngenContig172_-_CDS,Nontoxin,Nontoxin,11.53,19.06,14.83,22.04,12.16,19.4,18.41,23.3,17.59125
Ccera-CLP2065ngen_Synaptotagmin7_ngenContig716_-_CDS,Nontoxin,Nontoxin,16.63,25.86,14.03,11.26,13.31,18.29,26.49,14.76,17.57875
Ccera-CLP2109ngen_DiGeorge2_ngenContig3766_-_CDS,Nontoxin,Nontoxin,13.73,28.42,12.99,10.88,15.12,24.47,21.17,13.68,17.5575
Ccera-CLP2065ngen_Flotillin1_ngenContig4683_-_CDS,Nontoxin,Nontoxin,8.92,33.62,14.16,14.54,12.34,20.53,21.4,14.89,17.55
Ccera-CLP2109ngen_GluRichTetratricopeptide-a_ngenContig2821_-_CDS,Nontoxin,Nontoxin,12.06,17.94,5.56,15.17,19.59,32.47,22.7,13.91,17.425
Ccera-CLP2065ngen_GrowthFactorRec2-1_ngenContig68_-_CDS,Nontoxin,Nontoxin,16.44,30.34,15.09,14.73,7.28,22.33,20.15,12.98,17.4175
Ccera-CLP2071ngen_MgPP_ngenContig6005_-_CDS,Nontoxin,Nontoxin,8.46,27.64,27.85,21.46,8.41,19.49,14.33,11.48,17.39
Ccera-CLP2057ext_C2orf54_ngenContig2288_-_CDS,Nontoxin,Nontoxin,29.97,10.59,22.5,12.07,10.93,17.47,24.83,10.72,17.385
Ccera-CLP2071ngen_HetNucRnpG_ngenContig473_-_CDS,Nontoxin,Nontoxin,13.76,31,11.32,21.52,10.01,23.72,16,11.64,17.37125
Ccera-CLP2071ngen_TMP-135_ngenContig2657_-_CDS,Nontoxin,Nontoxin,14.24,21.65,16.61,18.64,16.64,12.85,19.4,18.9,17.36625
Ccera-CLP2109ngen_DiacylglycerolLipase-a_ngenContig2314_-_CDS,Nontoxin,Nontoxin,6.43,21.57,22.79,10.22,9.02,37.29,26.9,4.68,17.3625
Ccera-CLP2109ngen_CCDC124_ngenContig5491_-_CDS,Nontoxin,Nontoxin,7.85,2.47,0,25.87,17.03,29.44,27.71,28.34,17.33875
Ccera-KW1109ngen_Olfactomedin3_ngenContig5542_-_CDS,Nontoxin,Nontoxin,18.69,14.17,36.66,12.58,8.43,17.75,15.44,14.95,17.33375
Ccera-KW1109ngen_FAM122B_ngenContig6150_-_CDS,Nontoxin,Nontoxin,11.42,22.71,16.36,15.78,19.17,19.2,15.94,17.72,17.2875
Ccera-CLP2065ngen_PDI-TMX3_ngenContig6233_-_CDS,Nontoxin,Nontoxin,10.58,18.98,20.88,13.43,17.53,11.87,27.17,17.72,17.27
Ccera-KW1109ngen_RetinolBinding5_ngenContig7026_-_CDS,Nontoxin,Nontoxin,6.4,30.96,14.5,10.02,6.91,22.22,8.36,38.68,17.25625
Ccera-CLP2068ngen_MitogenKinScaff1_ngenContig1137_-_CDS,Nontoxin,Nontoxin,9.9,19.99,23.18,17.85,9.02,22.08,20.48,15.5,17.25
Ccera-CLP2068ngen_SulfurTransferase_ngenContig4160_-_CDS,Nontoxin,Nontoxin,14.27,25.04,23.41,19.67,8.66,19.14,14.09,13.6,17.235
Ccera-KW1109ngen_Microfibril3_ngenContig4664_-_CDS,Nontoxin,Nontoxin,12.44,20.11,20.93,9.08,18.52,15.26,23.18,18.31,17.22875
Ccera-CLP2065ngen_KIAA0319_ngenContig1155_-_CDS,Nontoxin,Nontoxin,14.92,36.83,12.42,14.65,14.58,17.02,18.44,8.77,17.20375
Ccera-CLP2137ngen_Translin_ngenContig4540_-_CDS,Nontoxin,Nontoxin,10.74,13.33,26.44,9.75,13.18,11.67,27.71,24.73,17.19375
Ccera-CLP2137ngen_Tubulin-g_ngenContig2707_-_CDS,Nontoxin,Nontoxin,13.71,17.85,28.38,12.93,19.35,9.29,22.65,13.3,17.1825
Ccera-CLP2071ngen_VesicleTrafficking-SEC22a_ngenContig3938_-_CDS,Nontoxin,Nontoxin,17.67,14.53,20.12,14.63,13.79,13.79,21.1,21.67,17.1625
Ccera-CLP2065ngen_ShortCCA_ngenContig4946_-_CDS,Nontoxin,Nontoxin,6.29,12.89,27.23,13.96,10.44,9.25,29.99,27.13,17.1475
Ccera-CLP2065ngen_HypoxanthineGPT_ngenContig1533_-_CDS,Nontoxin,Nontoxin,23.13,28.27,19.99,10.98,8.71,15.77,21.07,8.88,17.1
Ccera-CLP2071ngen_EHDomain-4_ngenContig1382_-_CDS,Nontoxin,Nontoxin,13.96,18.59,14.86,20.19,15.84,19.06,19.82,14.2,17.065
Ccera-KW1109ngen_CDK5-1-1_ngenContig5765_-_CDS,Nontoxin,Nontoxin,12.24,17.43,25.89,13.14,11.55,17.5,20.16,18.26,17.02125
Ccera-CLP2105ngen_NaClATB0_ngenContig4499_-_CDS,Nontoxin,Nontoxin,14.28,40.36,12.28,24.38,19.01,8.39,3.56,13.56,16.9775
Ccera-CLP2057ext_calmegin_ngenContig1309_-_CDS,Nontoxin,Nontoxin,21.42,19.45,23,14.82,10.39,15.01,16.98,14.68,16.96875
Ccera-CLP2071ngen_Flotillin2_ngenContig4421_-_CDS,Nontoxin,Nontoxin,13.65,16.95,5.18,20.39,12.06,28.41,19.47,19.59,16.9625
Ccera-CLP2065ngen_CellDeath6_ngenContig3434_-_CDS,Nontoxin,Nontoxin,9.04,27.28,24.27,7.06,13.8,6.74,25.63,21.83,16.95625
Ccera-KW1109ngen_UbConjE2A_ngenContig7063_-_CDS,Nontoxin,Nontoxin,12.88,31.13,14.16,17.58,11.23,14.4,15.32,18.74,16.93
Ccera-KW1109ngen_Abhydrolase14A_ngenContig3438_-_CDS,Nontoxin,Nontoxin,9.12,11.63,19.05,22.83,9.69,17.74,23.2,21.77,16.87875
Ccera-KW1109ngen_Calcyphosin2_ngenContig913_-_CDS,Nontoxin,Nontoxin,17.1,18.94,17.1,14.91,14.03,12.64,22.01,18.25,16.8725
Ccera-CLP2065ngen_AndrogenDepTPF1_ngenContig5595_-_CDS,Nontoxin,Nontoxin,18.37,32.44,12.04,9.16,23.47,0.34,31.27,7.57,16.8325
Ccera-CLP2065ngen_RNAPolII-3_ngenContig6516_-_CDS,Nontoxin,Nontoxin,8.85,24.92,25.42,16.95,13.74,14.7,14.14,15.78,16.8125
Ccera-KW1109ngen_LeptinReceptor_ngenContig923_-_CDS,Nontoxin,Nontoxin,17.21,18.12,18.14,17.59,9.74,11.69,20.54,21.39,16.8025
Ccera-CLP2065ngen_A13MG2bN_ngenContig1786_-_CDS,Nontoxin,Nontoxin,9.98,27.46,17.21,16.07,12.82,18.5,23.5,8.64,16.7725
Ccera-CLP2057ext_Mimecan_ngenContig444_-_CDS,Nontoxin,Nontoxin,18.24,6.19,45.34,11.15,6.01,9.18,24.21,13.8,16.765
Ccera-CLP2071ngen_STE20-2_ngenContig2136_-_CDS,Nontoxin,Nontoxin,12.11,17.31,10.11,32.21,9.36,14.27,20.47,18.18,16.7525
Ccera-CLP2071ngen_AngIIRec_ngenContig4602_-_CDS,Nontoxin,Nontoxin,5.84,33.31,8.77,18.9,10.68,33.22,11.8,11.3,16.7275
Ccera-CLP2105ngen_TMP125_ngenContig2867_-_CDS,Nontoxin,Nontoxin,16.19,25.59,11.98,12.94,20.67,21.15,16.34,8.94,16.725
Ccera-CLP2057ext_Test264_ngenContig390_-_CDS,Nontoxin,Nontoxin,17.67,25.3,14.12,19.85,5.39,15.1,21.5,14.63,16.695
Ccera-CLP2068ngen_Phenylalanyl-tRNASyn-b_ngenContig1019_-_CDS,Nontoxin,Nontoxin,14.08,17.04,26.25,15.71,11.28,13.19,23.87,11.53,16.61875
Ccera-CLP2105ngen_AldoKetoRed1B1_ngenContig2894_-_CDS,Nontoxin,Nontoxin,9.54,25.82,29.94,20.87,21.37,8.51,9.09,7.64,16.5975
Ccera-KW1109ngen_HypPro1-3_ngenContig6588_-_CDS,Nontoxin,Nontoxin,12.53,18.41,19.25,14.98,11.45,17.78,21.85,16.27,16.565
Ccera-CLP2137ngen_COMM2_ngenContig1969_-_CDS,Nontoxin,Nontoxin,13.78,13.29,24.99,11.79,11.93,18.95,22.68,14.63,16.505
Ccera-CLP2105ngen_TollInteracting_ngenContig1095_-_CDS,Nontoxin,Nontoxin,9.05,17.42,15.4,13.29,14.39,15.65,35.56,10.71,16.43375
Ccera-CLP2109ngen_PeroxisomalMP11B_ngenContig5073_-_CDS,Nontoxin,Nontoxin,8.22,24.02,9.67,20.03,12.14,24,14.22,19.16,16.4325
Ccera-CLP2065ngen_stAR3_ngenContig4738_-_CDS,Nontoxin,Nontoxin,16.81,23.18,18.31,8.46,8.64,15.58,19.73,20.55,16.4075
Ccera-KW1109ngen_FAM107A_ngenContig1282_-_CDS,Nontoxin,Nontoxin,19.74,20.84,5.02,16.19,3.13,12.14,26.47,27.57,16.3875
Ccera-CLP2137ngen_NEDD8E1_ngenContig4528_-_CDS,Nontoxin,Nontoxin,11.4,13.87,18.87,16.51,18.32,15.08,27.39,9.5,16.3675
Ccera-CLP2105ngen_Rab33A_ngenContig3290_-_CDS,Nontoxin,Nontoxin,5.63,32.23,9.38,18.77,15.75,22.47,18.89,7.78,16.3625
Ccera-CLP2065ngen_TrypRch_ngenContig4788_-_CDS,Nontoxin,Nontoxin,12.15,24.98,26.31,15.18,7.57,12.59,15.91,15.95,16.33
Ccera-CLP2065ngen_Nexin10_ngenContig4089_-_CDS,Nontoxin,Nontoxin,15.14,23.87,19.72,6.54,9.33,7.39,26.94,21.64,16.32125
Ccera-CLP2068ngen_gemAsc8_ngenContig1324_-_CDS,Nontoxin,Nontoxin,12.12,19.32,25.78,11.34,10.76,7.58,21.93,21.42,16.28125
Ccera-CLP2071ngen_CuUptake1_ngenContig6274_-_CDS,Nontoxin,Nontoxin,15.31,23.95,16.3,13.18,23.4,13.43,18.42,6.23,16.2775
Ccera-CLP2105ngen_OxysterolBinding2_ngenContig1534_-_CDS,Nontoxin,Nontoxin,11.61,26.92,19.3,9.32,14.56,12.72,21.93,13.64,16.25
Ccera-CLP2137ngen_CD59_ngenContig838_-_CDS,Nontoxin,Nontoxin,12.75,5.15,26.06,19.99,0.93,6.63,44.41,13.7,16.2025
Ccera-CLP2071ngen_Sphingosine1_ngenContig3804_-_CDS,Nontoxin,Nontoxin,8.32,26.6,17.63,19.3,13.82,16.15,19.15,8.59,16.195
Ccera-KW1109ngen_SerumBinding-1_ngenContig2802_-_CDS,Nontoxin,Nontoxin,7.87,21.25,17.29,10.65,9.35,9.19,17.06,36.73,16.17375
Ccera-CLP2105ngen_CysProt-ATG4C_ngenContig4867_-_CDS,Nontoxin,Nontoxin,12.24,14.71,19.76,12.61,13.33,20.36,24.34,11.87,16.1525
Ccera-CLP2105ngen_SerThrKinULK3_ngenContig4741_-_CDS,Nontoxin,Nontoxin,13.43,19.88,9.95,22.15,12.7,19.17,18.13,13.58,16.12375
Ccera-KW1109ngen_FAM136A_ngenContig5255_-_CDS,Nontoxin,Nontoxin,16.44,11.6,10.48,10.29,15.49,24.47,12.54,27.48,16.09875
Ccera-CLP2068ngen_C1orf163_ngenContig4367_-_CDS,Nontoxin,Nontoxin,14.81,16.67,23.68,12.04,11.69,10.46,21.92,17.05,16.04
Ccera-CLP2071ngen_MetAdenosyltransferase2b_ngenContig6376_-_CDS,Nontoxin,Nontoxin,10.55,20.73,17.21,19.14,12.68,16.6,13.29,18.03,16.02875
Ccera-CLP2068ngen_ETSElf3_ngenContig1166_-_CDS,Nontoxin,Nontoxin,7.03,24.45,23.18,20.03,6.05,4.56,21.8,20.98,16.01
Ccera-KW1109ngen_DeathAscKin2_ngenContig7524_-_CDS,Nontoxin,Nontoxin,13.05,20.34,4.49,15.95,12.99,20.43,15.2,25.5,15.99375
Ccera-CLP2105ngen_PPCTI-C_ngenContig2796_-_CDS,Nontoxin,Nontoxin,8.61,14.69,24.13,9.73,20.17,21.29,19.25,9.83,15.9625
Ccera-CLP2109ngen_RNAHelicaseDDX19B_ngenContig3454_-_CDS,Nontoxin,Nontoxin,9.85,19.18,8.08,14.03,15.71,22.4,24.41,13.91,15.94625
Ccera-KW1109ngen_IER2_ngenContig6098_-_CDS,Nontoxin,Nontoxin,22.53,2.93,0.39,11.11,39.42,20.13,19.94,11.02,15.93375
Ccera-CLP2065ngen_MyoEF2c1b_ngenContig1918_-_CDS,Nontoxin,Nontoxin,9.65,59.83,9.43,9.4,4.92,8.98,5.24,20,15.93125
Ccera-KW1109ngen_GliaMaturationFactor-b_ngenContig1251_-_CDS,Nontoxin,Nontoxin,1.96,21.33,22.47,7.36,12.62,15.32,24.77,21.53,15.92
Ccera-CLP2065ngen_FactinCapa1_ngenContig3457_-_CDS,Nontoxin,Nontoxin,13.72,18.87,23.29,12.14,10.59,14.56,18.62,15.33,15.89
Ccera-CLP2071ngen_LipidPPH2_ngenContig2199_-_CDS,Nontoxin,Nontoxin,8.12,18.95,9.05,16.33,20.02,17.66,17.41,19.09,15.82875
Ccera-CLP2071ngen_Vasculin1_ngenContig2439_-_CDS,Nontoxin,Nontoxin,9.97,19.7,12.45,16.45,11.96,18.55,20.77,16.56,15.80125
Ccera-KW1109ngen_GTPBinding-RhoE_ngenContig5656_-_CDS,Nontoxin,Nontoxin,9.59,14.79,18.24,14.85,10.55,18.47,18.84,20.36,15.71125
Ccera-CLP2071ngen_stAR-LipidTransfer5_ngenContig4501_-_CDS,Nontoxin,Nontoxin,7.68,24.67,25.06,30.11,8.76,9.01,11.49,8.73,15.68875
Ccera-KW1109ngen_UNC50-1_ngenContig6812_-_CDS,Nontoxin,Nontoxin,11.94,20.72,18.3,14.27,9.75,14.31,16.36,19.58,15.65375
Ccera-CLP2071ngen_GProtSupp2_ngenContig6783_-_CDS,Nontoxin,Nontoxin,9.08,19.27,5.14,14.61,16.02,20.79,24.29,15.46,15.5825
Ccera-KW1109ngen_GapJunction-g1_ngenContig126_-_CDS,Nontoxin,Nontoxin,11.7,19.94,19.01,10.76,15.88,16.26,18.53,12.44,15.565
Ccera-CLP2065ngen_SerThrPP6_ngenContig6247_-_CDS,Nontoxin,Nontoxin,11.09,23.97,12.05,15.66,13.26,20.56,13.35,14.16,15.5125
Ccera-CLP2105ngen_TF-Y-g1_ngenContig4993_-_CDS,Nontoxin,Nontoxin,8.32,18.05,8.73,11.37,11.85,25.25,22.06,18.39,15.5025
Ccera-CLP2065ngen_GeranylgeranylPyrophosphateSyn_ngenContig6171_-_CDS,Nontoxin,Nontoxin,8.09,28.35,16.39,17.7,9.97,11.91,17.55,13.63,15.44875
Ccera-CLP2071ngen_Tectonic2_ngenContig178_-_CDS,Nontoxin,Nontoxin,21.02,15.77,6.19,24.09,15.43,15.35,10.45,15.03,15.41625
Ccera-CLP2065ngen_S4aC3Dehydro_ngenContig3909_-_CDS,Nontoxin,Nontoxin,7.61,22.99,4.94,22.78,16.19,8.53,24.8,15.45,15.41125
Ccera-CLP2065ngen_TMP-emp42-5_ngenContig4605_-_CDS,Nontoxin,Nontoxin,11.6,31.53,14.71,9.61,9.29,12.62,17.35,16.39,15.3875
Ccera-KW1109ngen_Fumarylacetoacetase_ngenContig7097_-_CDS,Nontoxin,Nontoxin,8.26,25.84,27.02,14.55,9.38,4.72,9.8,23.42,15.37375
Ccera-CLP2071ngen_Nexin3_ngenContig6593_-_CDS,Nontoxin,Nontoxin,6.37,24.34,10.12,14.43,12.37,18.39,19.43,17.43,15.36
Ccera-CLP2071ngen_mRpL48_ngenContig2857_-_CDS,Nontoxin,Nontoxin,8.55,17.61,9.95,18.68,8.9,17.56,24.27,17.32,15.355
Ccera-CLP2105ngen_AWP1_ngenContig4300_-_CDS,Nontoxin,Nontoxin,9.6,21.03,14.66,21.85,10.64,11.04,19.34,14.1,15.2825
Ccera-CLP2065ngen_Leptin1_ngenContig2486_-_CDS,Nontoxin,Nontoxin,8.23,14.5,20.05,14.77,17.04,9.19,14.67,23.39,15.23
Ccera-CLP2071ngen_SialicAcidSyn_ngenContig3665_-_CDS,Nontoxin,Nontoxin,10.61,12.98,15.08,20.51,12.38,14.61,26.09,8.51,15.09625
Ccera-CLP2057ext_MicrotubuleReg1_ngenContig2674_-_CDS,Nontoxin,Nontoxin,33.96,17.28,17.65,10.58,7.15,15.38,5.99,12.65,15.08
Ccera-CLP2105ngen_nudC-1_ngenContig3979_-_CDS,Nontoxin,Nontoxin,12.35,12.28,14.95,14.21,14.81,16.85,21.63,13.55,15.07875
Ccera-CLP2071ngen_C16orf87_ngenContig3856_-_CDS,Nontoxin,Nontoxin,8.03,20.1,16.06,22.6,6.72,16.03,17.26,13.77,15.07125
Ccera-CLP2065ngen_DNADamage4_ngenContig6636_-_CDS,Nontoxin,Nontoxin,3.05,46.18,6.46,22.22,3.53,3.42,13.77,21.58,15.02625
Ccera-CLP2071ngen_Rab-4b_ngenContig6611_-_CDS,Nontoxin,Nontoxin,15.78,20.74,10.93,16.11,14.19,20.89,12.68,8.56,14.985
Ccera-CLP2065ngen_InositolHexKin2_ngenContig2716_-_CDS,Nontoxin,Nontoxin,5.69,20.69,12.84,20.38,9.25,11.73,16.11,23.1,14.97375
Ccera-CLP2065ngen_PIH1-1-1_ngenContig4756_-_CDS,Nontoxin,Nontoxin,11.71,24.95,20.41,7.75,11.05,9.85,21.41,11.83,14.87
Ccera-CLP2065ngen_RibonucT2_ngenContig3728_-_CDS,Nontoxin,Nontoxin,12.27,26.86,19.1,13.04,8.64,14.69,14.25,10.09,14.8675
Ccera-CLP2071ngen_DualMitKinKin4_ngenContig5933_-_CDS,Nontoxin,Nontoxin,8.84,21.26,16.69,16.21,11.42,12.92,16.4,14.97,14.83875
Ccera-KW1109ngen_DMAT_ngenContig1933_-_CDS,Nontoxin,Nontoxin,11.63,18.03,19.27,10.45,13.56,10.79,16.41,18.52,14.8325
Ccera-CLP2071ngen_Syndecan4_ngenContig1706_-_CDS,Nontoxin,Nontoxin,10.27,17.71,13.06,15.59,8.77,8.21,24.96,19.96,14.81625
Ccera-CLP2065ngen_RNAPolyI-RPA49_ngenContig4852_-_CDS,Nontoxin,Nontoxin,8.29,24.32,18.56,18.89,9.43,9.47,15.66,13.87,14.81125
Ccera-CLP2105ngen_AcetCoASyn2_ngenContig2000_-_CDS,Nontoxin,Nontoxin,12.61,13.29,18.24,7.45,18.76,17.31,14.99,15.53,14.7725
Ccera-KW1109ngen_PyruvateDehydroKin_ngenContig4684_-_CDS,Nontoxin,Nontoxin,13.82,17.95,16.29,11.72,12.16,11.05,19.78,14.95,14.715
Ccera-CLP2105ngen_Phos2B_ngenContig3195_-_CDS,Nontoxin,Nontoxin,10.22,21.27,22.22,11.69,13.05,13.72,13.2,11.76,14.64125
Ccera-KW1109ngen_UbiqLigase-RNF152-1_ngenContig5294_-_CDS,Nontoxin,Nontoxin,12.64,20.77,13.13,13.98,9.59,10.29,16.04,20.32,14.595
Ccera-CLP2071ngen_PolyglutamineBinding1_ngenContig4707_-_CDS,Nontoxin,Nontoxin,4.91,18.22,10.07,18.04,11.04,30.04,11.38,13.03,14.59125
Ccera-KW1109ngen_SIRT1_ngenContig2178_-_CDS,Nontoxin,Nontoxin,9.25,18.38,20.21,12.41,10.65,16.98,18.15,10.6,14.57875
Ccera-CLP2065ngen_THEM2_ngenContig1334_-_CDS,Nontoxin,Nontoxin,16.79,21.08,17.28,12.13,13.85,10.82,8.44,16.1,14.56125
Ccera-CLP2105ngen_Mitofusin1_ngenContig1364_-_CDS,Nontoxin,Nontoxin,8.8,10.37,19.04,10.75,19.08,13.3,20.92,14.15,14.55125
Ccera-KW1109ngen_mRNAExport_ngenContig5817_-_CDS,Nontoxin,Nontoxin,10.3,26.51,16.71,11.31,8.32,13.18,12.32,17.65,14.5375
Ccera-CLP2071ngen_Pelota_ngenContig6550_-_CDS,Nontoxin,Nontoxin,19.54,10.72,7.6,19.21,10.51,23.27,15.05,10.4,14.5375
Ccera-CLP2071ngen_SarcolemmaAssoc_ngenContig3721_-_CDS,Nontoxin,Nontoxin,9.84,20.61,12.08,16.28,8.94,10.88,20.24,17.32,14.52375
Ccera-CLP2071ngen_Engulfment2_ngenContig6573_-_CDS,Nontoxin,Nontoxin,15.47,19.9,3.55,19.67,9.47,17.37,13.48,17.23,14.5175
Ccera-CLP2071ngen_Peroxisomal2_ngenContig4699_-_CDS,Nontoxin,Nontoxin,13.18,16.02,14.57,26.75,7.64,12.84,13.47,11.42,14.48625
Ccera-KW1109ngen_SpermAntigen7_ngenContig7948_-_CDS,Nontoxin,Nontoxin,3.67,0.8,0.42,23.39,11.42,26.5,17.46,31.2,14.3575
Ccera-CLP2065ngen_ClassW_ngenContig1434_-_CDS,Nontoxin,Nontoxin,11.86,19.71,16.13,10.01,16.18,14.31,12.41,14.19,14.35
Ccera-CLP2071ngen_TBC1fm7_ngenContig4776_-_CDS,Nontoxin,Nontoxin,9.99,17.74,18.08,20,8.32,12.53,8.72,19.28,14.3325
Ccera-CLP2071ngen_SurfLoc1_ngenContig5803_-_CDS,Nontoxin,Nontoxin,14.76,18.03,16.72,15.89,10.34,15.3,11.72,11.62,14.2975
Ccera-CLP2071ngen_S100A9_ngenContig5332_-_CDS,Nontoxin,Nontoxin,0,17.47,18.43,62.37,8.36,0,3.73,3.91,14.28375
Ccera-CLP2065ngen_Seipin_ngenContig997_-_CDS,Nontoxin,Nontoxin,8.78,28.92,8.44,19.73,8.63,16.41,14.27,8.72,14.2375
Ccera-CLP2065ngen_ErgosterolBioSyn-28_ngenContig3802_-_CDS,Nontoxin,Nontoxin,5.35,12.94,28.97,11.93,10.06,12.69,18.36,12.51,14.10125
Ccera-KW1109ngen_SerThrKin-RAF_ngenContig6295_-_CDS,Nontoxin,Nontoxin,8.65,13.86,18.97,15.25,9.55,9.71,16,20.51,14.0625
Ccera-CLP2109ngen_PlateletAct-2_ngenContig1122_-_CDS,Nontoxin,Nontoxin,14.16,18.86,11.84,10.99,14.03,16.54,13.02,12.76,14.025
Ccera-CLP2068ngen_Glycosyltransferase8-1_ngenContig71_-_CDS,Nontoxin,Nontoxin,12.19,14.87,24.42,12.23,15.07,7.75,8.1,17.44,14.00875
Ccera-CLP2071ngen_Biogenesis10_ngenContig1219_-_CDS,Nontoxin,Nontoxin,5.62,15.76,13.44,19.83,8.96,15.86,18.26,13.92,13.95625
Ccera-CLP2057ext_CarnosineDipeptidase1_ngenContig856_-_CDS,Nontoxin,Nontoxin,17.9,2.01,25.1,11.9,10.62,17.49,17.89,8.71,13.9525
Ccera-CLP2071ngen_ribokinase_ngenContig546_-_CDS,Nontoxin,Nontoxin,9.99,18.42,17.43,15.55,10.71,11.94,13.67,13.88,13.94875
Ccera-CLP2068ngen_AcylCoADeh_ngenContig2535_-_CDS,Nontoxin,Nontoxin,11.97,12.23,25.57,12.85,10.37,14.6,16.86,6.58,13.87875
Ccera-CLP2071ngen_Aquaporin3_ngenContig6275_-_CDS,Nontoxin,Nontoxin,6.45,16.38,8.47,31.25,4.42,11.51,20.34,11.36,13.7725
Ccera-CLP2065ngen_DnaPolD4_ngenContig4410_-_CDS,Nontoxin,Nontoxin,8.3,30.24,13.28,9.78,11.6,12.7,14.89,9.33,13.765
Ccera-KW1109ngen_CD2AntCytTail2_ngenContig5906_-_CDS,Nontoxin,Nontoxin,10.22,17.59,6.92,15.47,8.29,10.08,24.71,16.74,13.7525
Ccera-CLP2065ngen_mSulfideQuinoneOxidoreductase_ngenContig4827_-_CDS,Nontoxin,Nontoxin,5.58,33.89,12.32,13.63,6.71,11.89,14.64,11.32,13.7475
Ccera-CLP2065ngen_GuanineNucBinding-b1_ngenContig657_-_CDS,Nontoxin,Nontoxin,9.93,25.31,10.31,12.24,7.53,15.81,17.69,10.83,13.70625
